Matricule,Date,OTP,Ordre,Reseau,Operation,Pos.Trav.,Composante d'activite,Categorie absence/presence,Heure
411891,07.05.2018,,,4166010,50,PSIM,,,0.5
411891,08.05.2018,,,4166010,50,PSIM,,,0.5
411891,09.05.2018,,,4166010,50,PSIM,,,0.5
411891,10.05.2018,,,4166010,50,PSIM,,,0.5
411891,11.05.2018,,,4166010,50,PSIM,,,0.5
411891,01.05.2018,,,4166013,330,PSIM,,,0.881578947368421
411891,02.05.2018,,,4166013,330,PSIM,,,0.1
411891,03.05.2018,,,4166013,330,PSIM,,,0.1
411891,04.05.2018,,,4166013,330,PSIM,,,0.1
411891,05.05.2018,,,4166013,330,PSIM,,,0.1
411891,06.05.2018,,,4166013,330,PSIM,,,0.1
411891,07.05.2018,,,4166013,330,PSIM,,,0.1
411891,08.05.2018,,,4166013,330,PSIM,,,0.1
411891,09.05.2018,,,4166013,330,PSIM,,,0.1
411891,10.05.2018,,,4166013,330,PSIM,,,0.1
411891,11.05.2018,,,4166013,330,PSIM,,,0.1
411891,01.05.2018,,,4167009,20,PSIM,,,0.644736842105263
411891,02.05.2018,,,4167009,20,PSIM,,,0.5
411891,03.05.2018,,,4167009,20,PSIM,,,0.5
411891,04.05.2018,,,4167009,20,PSIM,,,0.5
411891,05.05.2018,,,4167009,20,PSIM,,,0.5
411891,06.05.2018,,,4167009,20,PSIM,,,0.5
411891,07.05.2018,,,4167009,20,PSIM,,,0.5
411891,08.05.2018,,,4167009,20,PSIM,,,0.5
411891,09.05.2018,,,4167009,20,PSIM,,,0.5
411891,10.05.2018,,,4167009,20,PSIM,,,0.5
411891,11.05.2018,,,4167009,20,PSIM,,,0.5
411891,01.05.2018,,,4166004,100,PSIM,,,0.881578947368421
411891,02.05.2018,,,4166004,100,PSIM,,,0.1
411891,03.05.2018,,,4166004,100,PSIM,,,0.1
411891,04.05.2018,,,4166004,100,PSIM,,,0.1
411891,05.05.2018,,,4166004,100,PSIM,,,0.1
411891,06.05.2018,,,4166004,100,PSIM,,,0.1
411891,07.05.2018,,,4166004,100,PSIM,,,0.1
411891,08.05.2018,,,4166004,100,PSIM,,,0.1
411891,09.05.2018,,,4166004,100,PSIM,,,0.1
411891,10.05.2018,,,4166004,100,PSIM,,,0.1
411891,11.05.2018,,,4166004,100,PSIM,,,0.1
411891,01.05.2018,,,4166004,260,PSIM,,,0.763157894736842
411891,02.05.2018,,,4166004,260,PSIM,,,0.3
411891,03.05.2018,,,4166004,260,PSIM,,,0.3
411891,04.05.2018,,,4166004,260,PSIM,,,0.3
411891,05.05.2018,,,4166004,260,PSIM,,,0.3
411891,06.05.2018,,,4166004,260,PSIM,,,0.3
411891,07.05.2018,,,4166004,260,PSIM,,,0.3
411891,08.05.2018,,,4166004,260,PSIM,,,0.3
411891,09.05.2018,,,4166004,260,PSIM,,,0.3
411891,10.05.2018,,,4166004,260,PSIM,,,0.3
411891,11.05.2018,,,4166004,260,PSIM,,,0.3
411891,01.05.2018,,,4166013,70,PSIM,,,0.526315789473684
411891,02.05.2018,,,4166013,70,PSIM,,,0.7
411891,03.05.2018,,,4166013,70,PSIM,,,0.7
411891,04.05.2018,,,4166013,70,PSIM,,,0.7
411891,05.05.2018,,,4166013,70,PSIM,,,0.7
411891,06.05.2018,,,4166013,70,PSIM,,,0.7
411891,07.05.2018,,,4166013,70,PSIM,,,0.7
411891,08.05.2018,,,4166013,70,PSIM,,,0.7
411891,09.05.2018,,,4166013,70,PSIM,,,0.7
411891,10.05.2018,,,4166013,70,PSIM,,,0.7
411891,11.05.2018,,,4166013,70,PSIM,,,0.7
411891,01.05.2018,,,4167009,30,PSIM,,,0.881578947368421
411891,02.05.2018,,,4167009,30,PSIM,,,0.1
411891,03.05.2018,,,4167009,30,PSIM,,,0.1
411891,04.05.2018,,,4167009,30,PSIM,,,0.1
411891,05.05.2018,,,4167009,30,PSIM,,,0.1
411891,06.05.2018,,,4167009,30,PSIM,,,0.1
411891,07.05.2018,,,4167009,30,PSIM,,,0.1
411891,08.05.2018,,,4167009,30,PSIM,,,0.1
411891,09.05.2018,,,4167009,30,PSIM,,,0.1
411891,10.05.2018,,,4167009,30,PSIM,,,0.1
411891,11.05.2018,,,4167009,30,PSIM,,,0.1
411891,01.05.2018,,,4169717,20,PSIM,,,0.881578947368421
411891,02.05.2018,,,4169717,20,PSIM,,,0.1
411891,03.05.2018,,,4169717,20,PSIM,,,0.1
411891,04.05.2018,,,4169717,20,PSIM,,,0.1
411891,05.05.2018,,,4169717,20,PSIM,,,0.1
411891,06.05.2018,,,4169717,20,PSIM,,,0.1
411891,07.05.2018,,,4169717,20,PSIM,,,0.1
411891,08.05.2018,,,4169717,20,PSIM,,,0.1
411891,09.05.2018,,,4169717,20,PSIM,,,0.1
411891,10.05.2018,,,4169717,20,PSIM,,,0.1
411891,11.05.2018,,,4169717,20,PSIM,,,0.1
411891,01.05.2018,,,4166004,70,PSIM,,,0.0526315789473681
411891,02.05.2018,,,4166004,70,PSIM,,,1.5
411891,03.05.2018,,,4166004,70,PSIM,,,1.5
411891,04.05.2018,,,4166004,70,PSIM,,,1.5
411891,05.05.2018,,,4166004,70,PSIM,,,1.5
411891,06.05.2018,,,4166004,70,PSIM,,,1.5
411891,07.05.2018,,,4166004,70,PSIM,,,1.5
411891,08.05.2018,,,4166004,70,PSIM,,,1.5
411891,09.05.2018,,,4166004,70,PSIM,,,1.5
411891,10.05.2018,,,4166004,70,PSIM,,,1.5
411891,11.05.2018,,,4166004,70,PSIM,,,1.5
411891,01.05.2018,,,4165955,20,PSIM,,,0.881578947368421
411891,02.05.2018,,,4165955,20,PSIM,,,0.1
411891,03.05.2018,,,4165955,20,PSIM,,,0.1
411891,04.05.2018,,,4165955,20,PSIM,,,0.1
411891,05.05.2018,,,4165955,20,PSIM,,,0.1
411891,06.05.2018,,,4165955,20,PSIM,,,0.1
411891,07.05.2018,,,4165955,20,PSIM,,,0.1
411891,08.05.2018,,,4165955,20,PSIM,,,0.1
411891,09.05.2018,,,4165955,20,PSIM,,,0.1
411891,10.05.2018,,,4165955,20,PSIM,,,0.1
411891,11.05.2018,,,4165955,20,PSIM,,,0.1
411891,01.05.2018,,,4166004,250,PSIM,,,0.0526315789473681
411891,02.05.2018,,,4166004,250,PSIM,,,1.5
411891,03.05.2018,,,4166004,250,PSIM,,,1.5
411891,04.05.2018,,,4166004,250,PSIM,,,1.5
411891,05.05.2018,,,4166004,250,PSIM,,,1.5
411891,06.05.2018,,,4166004,250,PSIM,,,1.5
411891,07.05.2018,,,4166004,250,PSIM,,,1.5
411891,08.05.2018,,,4166004,250,PSIM,,,1.5
411891,09.05.2018,,,4166004,250,PSIM,,,1.5
411891,10.05.2018,,,4166004,250,PSIM,,,1.5
411891,11.05.2018,,,4166004,250,PSIM,,,1.5
411894,01.05.2018,,,4167505,240,PSIM,,,0.199999999999999
411894,02.05.2018,,,4167505,240,PSIM,,,1.9
411894,03.05.2018,,,4167505,240,PSIM,,,1.9
411894,04.05.2018,,,4167505,240,PSIM,,,1.9
411894,05.05.2018,,,4167505,240,PSIM,,,1.9
411894,06.05.2018,,,4167505,240,PSIM,,,1.9
411894,07.05.2018,,,4167505,240,PSIM,,,1.9
411894,08.05.2018,,,4167505,240,PSIM,,,1.9
411894,09.05.2018,,,4167505,240,PSIM,,,1.9
411894,10.05.2018,,,4167505,240,PSIM,,,1.9
411894,11.05.2018,,,4167505,240,PSIM,,,1.9
411894,01.05.2018,,,4166971,240,PSIM,,,0.720000000000001
411894,02.05.2018,,,4166971,240,PSIM,,,0.6
411894,03.05.2018,,,4166971,240,PSIM,,,0.6
411894,04.05.2018,,,4166971,240,PSIM,,,0.6
411894,05.05.2018,,,4166971,240,PSIM,,,0.6
411894,06.05.2018,,,4166971,240,PSIM,,,0.6
411894,07.05.2018,,,4166971,240,PSIM,,,0.6
411894,08.05.2018,,,4166971,240,PSIM,,,0.6
411894,09.05.2018,,,4166971,240,PSIM,,,0.6
411894,10.05.2018,,,4166971,240,PSIM,,,0.6
411894,11.05.2018,,,4166971,240,PSIM,,,0.6
411894,01.05.2018,,,4167009,240,PSIM,,,0.68
411894,02.05.2018,,,4167009,240,PSIM,,,0.7
411894,03.05.2018,,,4167009,240,PSIM,,,0.7
411894,04.05.2018,,,4167009,240,PSIM,,,0.7
411894,05.05.2018,,,4167009,240,PSIM,,,0.7
411894,06.05.2018,,,4167009,240,PSIM,,,0.7
411894,07.05.2018,,,4167009,240,PSIM,,,0.7
411894,08.05.2018,,,4167009,240,PSIM,,,0.7
411894,09.05.2018,,,4167009,240,PSIM,,,0.7
411894,10.05.2018,,,4167009,240,PSIM,,,0.7
411894,11.05.2018,,,4167009,240,PSIM,,,0.7
411894,01.05.2018,,,4166013,240,PSIM,,,0.199999999999999
411894,02.05.2018,,,4166013,240,PSIM,,,1.9
411894,03.05.2018,,,4166013,240,PSIM,,,1.9
411894,04.05.2018,,,4166013,240,PSIM,,,1.9
411894,05.05.2018,,,4166013,240,PSIM,,,1.9
411894,06.05.2018,,,4166013,240,PSIM,,,1.9
411894,07.05.2018,,,4166013,240,PSIM,,,1.9
411894,08.05.2018,,,4166013,240,PSIM,,,1.9
411894,09.05.2018,,,4166013,240,PSIM,,,1.9
411894,10.05.2018,,,4166013,240,PSIM,,,1.9
411894,11.05.2018,,,4166013,240,PSIM,,,1.9
411894,01.05.2018,,,4166010,240,PSIM,,,0.720000000000001
411894,02.05.2018,,,4166010,240,PSIM,,,0.6
411894,03.05.2018,,,4166010,240,PSIM,,,0.6
411894,04.05.2018,,,4166010,240,PSIM,,,0.6
411894,05.05.2018,,,4166010,240,PSIM,,,0.6
411894,06.05.2018,,,4166010,240,PSIM,,,0.6
411894,07.05.2018,,,4166010,240,PSIM,,,0.6
411894,08.05.2018,,,4166010,240,PSIM,,,0.6
411894,09.05.2018,,,4166010,240,PSIM,,,0.6
411894,10.05.2018,,,4166010,240,PSIM,,,0.6
411894,11.05.2018,,,4166010,240,PSIM,,,0.6
411894,01.05.2018,,,4165955,240,PSIM,,,0.68
411894,02.05.2018,,,4165955,240,PSIM,,,0.7
411894,03.05.2018,,,4165955,240,PSIM,,,0.7
411894,04.05.2018,,,4165955,240,PSIM,,,0.7
411894,05.05.2018,,,4165955,240,PSIM,,,0.7
411894,06.05.2018,,,4165955,240,PSIM,,,0.7
411894,07.05.2018,,,4165955,240,PSIM,,,0.7
411894,08.05.2018,,,4165955,240,PSIM,,,0.7
411894,09.05.2018,,,4165955,240,PSIM,,,0.7
411894,10.05.2018,,,4165955,240,PSIM,,,0.7
411894,11.05.2018,,,4165955,240,PSIM,,,0.7
411894,01.05.2018,,,4169717,240,PSIM,,,0.68
411894,02.05.2018,,,4169717,240,PSIM,,,0.7
411894,03.05.2018,,,4169717,240,PSIM,,,0.7
411894,04.05.2018,,,4169717,240,PSIM,,,0.7
411894,05.05.2018,,,4169717,240,PSIM,,,0.7
411894,06.05.2018,,,4169717,240,PSIM,,,0.7
411894,07.05.2018,,,4169717,240,PSIM,,,0.7
411894,08.05.2018,,,4169717,240,PSIM,,,0.7
411894,09.05.2018,,,4169717,240,PSIM,,,0.7
411894,10.05.2018,,,4169717,240,PSIM,,,0.7
411894,11.05.2018,,,4169717,240,PSIM,,,0.7
411894,01.05.2018,,,4166004,240,PSIM,,,0.120000000000001
411894,02.05.2018,,,4166004,240,PSIM,,,2.1
411894,03.05.2018,,,4166004,240,PSIM,,,2.1
411894,04.05.2018,,,4166004,240,PSIM,,,2.1
411894,05.05.2018,,,4166004,240,PSIM,,,2.1
411894,06.05.2018,,,4166004,240,PSIM,,,2.1
411894,07.05.2018,,,4166004,240,PSIM,,,2.1
411894,08.05.2018,,,4166004,240,PSIM,,,2.1
411894,09.05.2018,,,4166004,240,PSIM,,,2.1
411894,10.05.2018,,,4166004,240,PSIM,,,2.1
411894,11.05.2018,,,4166004,240,PSIM,,,2.1
411894,01.05.2018,,,4166010,140,PSIM,,,0
411894,02.05.2018,,,4166010,140,PSIM,,,3
411894,03.05.2018,,,4166010,140,PSIM,,,3
411894,04.05.2018,,,4166010,140,PSIM,,,3
411894,05.05.2018,,,4166010,140,PSIM,,,3
411894,06.05.2018,,,4166010,140,PSIM,,,3
411894,07.05.2018,,,4166010,140,PSIM,,,3
411894,08.05.2018,,,4166010,140,PSIM,,,3
411894,09.05.2018,,,4166010,140,PSIM,,,3
411894,10.05.2018,,,4166010,140,PSIM,,,3
411894,11.05.2018,,,4166010,140,PSIM,,,3
411894,01.05.2018,,,4166010,180,PSIM,,,0
411894,02.05.2018,,,4166010,180,PSIM,,,2.4
411894,03.05.2018,,,4166010,180,PSIM,,,2.4
411894,04.05.2018,,,4166010,180,PSIM,,,2.4
411894,05.05.2018,,,4166010,180,PSIM,,,2.4
411894,06.05.2018,,,4166010,180,PSIM,,,2.4
411894,07.05.2018,,,4166010,180,PSIM,,,2.4
411894,08.05.2018,,,4166010,180,PSIM,,,2.4
411894,09.05.2018,,,4166010,180,PSIM,,,2.4
411894,10.05.2018,,,4166010,180,PSIM,,,2.4
411894,11.05.2018,,,4166010,180,PSIM,,,2.4
411894,01.05.2018,,,4167729,140,PSIM,,,0
411894,02.05.2018,,,4167729,140,PSIM,,,0.8
411894,03.05.2018,,,4167729,140,PSIM,,,0.8
411894,04.05.2018,,,4167729,140,PSIM,,,0.8
411894,05.05.2018,,,4167729,140,PSIM,,,0.8
411894,06.05.2018,,,4167729,140,PSIM,,,0.8
411894,07.05.2018,,,4167729,140,PSIM,,,0.8
411894,08.05.2018,,,4167729,140,PSIM,,,0.8
411894,09.05.2018,,,4167729,140,PSIM,,,0.8
411894,10.05.2018,,,4167729,140,PSIM,,,0.8
411894,11.05.2018,,,4167729,140,PSIM,,,0.8
411894,01.05.2018,,,4167505,140,PSIM,,,0
411894,02.05.2018,,,4167505,140,PSIM,,,0.2
411894,03.05.2018,,,4167505,140,PSIM,,,0.2
411894,04.05.2018,,,4167505,140,PSIM,,,0.2
411894,05.05.2018,,,4167505,140,PSIM,,,0.2
411894,06.05.2018,,,4167505,140,PSIM,,,0.2
411894,07.05.2018,,,4167505,140,PSIM,,,0.2
411894,08.05.2018,,,4167505,140,PSIM,,,0.2
411894,09.05.2018,,,4167505,140,PSIM,,,0.2
411894,10.05.2018,,,4167505,140,PSIM,,,0.2
411894,11.05.2018,,,4167505,140,PSIM,,,0.2
411944,01.05.2018,,,4165955,20,PSIM,,,0
411944,02.05.2018,,,4165955,20,PSIM,,,14.3
411944,03.05.2018,,,4165955,20,PSIM,,,14.3
411944,04.05.2018,,,4165955,20,PSIM,,,14.3
411944,05.05.2018,,,4165955,20,PSIM,,,14.3
411944,06.05.2018,,,4165955,20,PSIM,,,14.3
411944,07.05.2018,,,4165955,20,PSIM,,,14.3
411944,08.05.2018,,,4165955,20,PSIM,,,14.3
411944,09.05.2018,,,4165955,20,PSIM,,,14.3
411944,10.05.2018,,,4165955,20,PSIM,,,14.3
411944,11.05.2018,,,4165955,20,PSIM,,,14.3
411952,01.05.2018,,,4167501,140,PSIM,,,0
411952,02.05.2018,,,4167501,140,PSIM,,,5.8
411952,03.05.2018,,,4167501,140,PSIM,,,5.8
411952,04.05.2018,,,4167501,140,PSIM,,,5.8
411952,05.05.2018,,,4167501,140,PSIM,,,5.8
411952,06.05.2018,,,4167501,140,PSIM,,,5.8
411952,07.05.2018,,,4167501,140,PSIM,,,5.8
411952,08.05.2018,,,4167501,140,PSIM,,,5.8
411952,09.05.2018,,,4167501,140,PSIM,,,5.8
411952,10.05.2018,,,4167501,140,PSIM,,,5.8
411952,11.05.2018,,,4167501,140,PSIM,,,5.8
411952,01.05.2018,,,4167501,160,PSIM,,,0
411952,02.05.2018,,,4167501,160,PSIM,,,7.8
411952,03.05.2018,,,4167501,160,PSIM,,,7.8
411952,04.05.2018,,,4167501,160,PSIM,,,7.8
411952,05.05.2018,,,4167501,160,PSIM,,,7.8
411952,06.05.2018,,,4167501,160,PSIM,,,7.8
411952,07.05.2018,,,4167501,160,PSIM,,,7.8
411952,08.05.2018,,,4167501,160,PSIM,,,7.8
411952,09.05.2018,,,4167501,160,PSIM,,,7.8
411952,10.05.2018,,,4167501,160,PSIM,,,7.8
411952,11.05.2018,,,4167501,160,PSIM,,,7.8
411959,01.05.2018,,,4167505,240,PSIM,,,0.600000000000001
411959,02.05.2018,,,4167505,240,PSIM,,,2.8
411959,03.05.2018,,,4167505,240,PSIM,,,2.8
411959,04.05.2018,,,4167505,240,PSIM,,,2.8
411959,05.05.2018,,,4167505,240,PSIM,,,2.8
411959,06.05.2018,,,4167505,240,PSIM,,,2.8
411959,07.05.2018,,,4167505,240,PSIM,,,2.8
411959,08.05.2018,,,4167505,240,PSIM,,,2.8
411959,09.05.2018,,,4167505,240,PSIM,,,2.8
411959,10.05.2018,,,4167505,240,PSIM,,,2.8
411959,11.05.2018,,,4167505,240,PSIM,,,2.8
411959,01.05.2018,,,4166971,240,PSIM,,,0.0100000000000016
411959,02.05.2018,,,4166971,240,PSIM,,,1
411959,03.05.2018,,,4166971,240,PSIM,,,1
411959,04.05.2018,,,4166971,240,PSIM,,,1
411959,05.05.2018,,,4166971,240,PSIM,,,1
411959,06.05.2018,,,4166971,240,PSIM,,,1
411959,07.05.2018,,,4166971,240,PSIM,,,1
411959,08.05.2018,,,4166971,240,PSIM,,,1
411959,09.05.2018,,,4166971,240,PSIM,,,1
411959,10.05.2018,,,4166971,240,PSIM,,,1
411959,11.05.2018,,,4166971,240,PSIM,,,1
411959,01.05.2018,,,4167009,240,PSIM,,,0.44
411959,02.05.2018,,,4167009,240,PSIM,,,1.1
411959,03.05.2018,,,4167009,240,PSIM,,,1.1
411959,04.05.2018,,,4167009,240,PSIM,,,1.1
411959,05.05.2018,,,4167009,240,PSIM,,,1.1
411959,06.05.2018,,,4167009,240,PSIM,,,1.1
411959,07.05.2018,,,4167009,240,PSIM,,,1.1
411959,08.05.2018,,,4167009,240,PSIM,,,1.1
411959,09.05.2018,,,4167009,240,PSIM,,,1.1
411959,10.05.2018,,,4167009,240,PSIM,,,1.1
411959,11.05.2018,,,4167009,240,PSIM,,,1.1
411959,01.05.2018,,,4166013,240,PSIM,,,0.600000000000001
411959,02.05.2018,,,4166013,240,PSIM,,,2.8
411959,03.05.2018,,,4166013,240,PSIM,,,2.8
411959,04.05.2018,,,4166013,240,PSIM,,,2.8
411959,05.05.2018,,,4166013,240,PSIM,,,2.8
411959,06.05.2018,,,4166013,240,PSIM,,,2.8
411959,07.05.2018,,,4166013,240,PSIM,,,2.8
411959,08.05.2018,,,4166013,240,PSIM,,,2.8
411959,09.05.2018,,,4166013,240,PSIM,,,2.8
411959,10.05.2018,,,4166013,240,PSIM,,,2.8
411959,11.05.2018,,,4166013,240,PSIM,,,2.8
411959,01.05.2018,,,4166010,240,PSIM,,,0.0100000000000016
411959,02.05.2018,,,4166010,240,PSIM,,,1
411959,03.05.2018,,,4166010,240,PSIM,,,1
411959,04.05.2018,,,4166010,240,PSIM,,,1
411959,05.05.2018,,,4166010,240,PSIM,,,1
411959,06.05.2018,,,4166010,240,PSIM,,,1
411959,07.05.2018,,,4166010,240,PSIM,,,1
411959,08.05.2018,,,4166010,240,PSIM,,,1
411959,09.05.2018,,,4166010,240,PSIM,,,1
411959,10.05.2018,,,4166010,240,PSIM,,,1
411959,11.05.2018,,,4166010,240,PSIM,,,1
411959,01.05.2018,,,4165955,240,PSIM,,,0.44
411959,02.05.2018,,,4165955,240,PSIM,,,1.1
411959,03.05.2018,,,4165955,240,PSIM,,,1.1
411959,04.05.2018,,,4165955,240,PSIM,,,1.1
411959,05.05.2018,,,4165955,240,PSIM,,,1.1
411959,06.05.2018,,,4165955,240,PSIM,,,1.1
411959,07.05.2018,,,4165955,240,PSIM,,,1.1
411959,08.05.2018,,,4165955,240,PSIM,,,1.1
411959,09.05.2018,,,4165955,240,PSIM,,,1.1
411959,10.05.2018,,,4165955,240,PSIM,,,1.1
411959,11.05.2018,,,4165955,240,PSIM,,,1.1
411959,01.05.2018,,,4169717,240,PSIM,,,0.44
411959,02.05.2018,,,4169717,240,PSIM,,,1.1
411959,03.05.2018,,,4169717,240,PSIM,,,1.1
411959,04.05.2018,,,4169717,240,PSIM,,,1.1
411959,05.05.2018,,,4169717,240,PSIM,,,1.1
411959,06.05.2018,,,4169717,240,PSIM,,,1.1
411959,07.05.2018,,,4169717,240,PSIM,,,1.1
411959,08.05.2018,,,4169717,240,PSIM,,,1.1
411959,09.05.2018,,,4169717,240,PSIM,,,1.1
411959,10.05.2018,,,4169717,240,PSIM,,,1.1
411959,11.05.2018,,,4169717,240,PSIM,,,1.1
411959,01.05.2018,,,4166004,240,PSIM,,,0.460000000000001
411959,02.05.2018,,,4166004,240,PSIM,,,3.1
411959,03.05.2018,,,4166004,240,PSIM,,,3.1
411959,04.05.2018,,,4166004,240,PSIM,,,3.1
411959,05.05.2018,,,4166004,240,PSIM,,,3.1
411959,06.05.2018,,,4166004,240,PSIM,,,3.1
411959,07.05.2018,,,4166004,240,PSIM,,,3.1
411959,08.05.2018,,,4166004,240,PSIM,,,3.1
411959,09.05.2018,,,4166004,240,PSIM,,,3.1
411959,10.05.2018,,,4166004,240,PSIM,,,3.1
411959,11.05.2018,,,4166004,240,PSIM,,,3.1
411960,01.05.2018,,,4167854,240,PSIM,,,0
411960,02.05.2018,,,4167854,240,PSIM,,,14.3
411960,03.05.2018,,,4167854,240,PSIM,,,14.3
411960,04.05.2018,,,4167854,240,PSIM,,,14.3
411960,05.05.2018,,,4167854,240,PSIM,,,14.3
411960,06.05.2018,,,4167854,240,PSIM,,,14.3
411960,07.05.2018,,,4167854,240,PSIM,,,14.3
411960,08.05.2018,,,4167854,240,PSIM,,,14.3
411960,09.05.2018,,,4167854,240,PSIM,,,14.3
411960,10.05.2018,,,4167854,240,PSIM,,,14.3
411960,11.05.2018,,,4167854,240,PSIM,,,14.3
411973,01.05.2018,B040C.141,,,,,,C010,0.9375
411973,02.05.2018,B040C.141,,,,,,C010,0.8
411973,03.05.2018,B040C.141,,,,,,C010,0.8
411973,04.05.2018,B040C.141,,,,,,C010,0.8
411973,05.05.2018,B040C.141,,,,,,C010,0.8
411973,06.05.2018,B040C.141,,,,,,C010,0.8
411973,07.05.2018,B040C.141,,,,,,C010,0.8
411973,08.05.2018,B040C.141,,,,,,C010,0.8
411973,09.05.2018,B040C.141,,,,,,C010,0.8
411973,10.05.2018,B040C.141,,,,,,C010,0.8
411973,11.05.2018,B040C.141,,,,,,C010,0.8
411973,01.05.2018,,,4165958,310,PSIM,,,0.703125
411973,02.05.2018,,,4165958,310,PSIM,,,0.6
411973,03.05.2018,,,4165958,310,PSIM,,,0.6
411973,04.05.2018,,,4165958,310,PSIM,,,0.6
411973,05.05.2018,,,4165958,310,PSIM,,,0.6
411973,06.05.2018,,,4165958,310,PSIM,,,0.6
411973,07.05.2018,,,4165958,310,PSIM,,,0.6
411973,08.05.2018,,,4165958,310,PSIM,,,0.6
411973,09.05.2018,,,4165958,310,PSIM,,,0.6
411973,10.05.2018,,,4165958,310,PSIM,,,0.6
411973,11.05.2018,,,4165958,310,PSIM,,,0.6
411973,01.05.2018,,,4167729,310,PSIM,,,0.46875
411973,02.05.2018,,,4167729,310,PSIM,,,0.4
411973,03.05.2018,,,4167729,310,PSIM,,,0.4
411973,04.05.2018,,,4167729,310,PSIM,,,0.4
411973,05.05.2018,,,4167729,310,PSIM,,,0.4
411973,06.05.2018,,,4167729,310,PSIM,,,0.4
411973,07.05.2018,,,4167729,310,PSIM,,,0.4
411973,08.05.2018,,,4167729,310,PSIM,,,0.4
411973,09.05.2018,,,4167729,310,PSIM,,,0.4
411973,10.05.2018,,,4167729,310,PSIM,,,0.4
411973,11.05.2018,,,4167729,310,PSIM,,,0.4
411973,01.05.2018,,,4167501,310,PSIM,,,0.171875
411973,02.05.2018,,,4167501,310,PSIM,,,1.1
411973,03.05.2018,,,4167501,310,PSIM,,,1.1
411973,04.05.2018,,,4167501,310,PSIM,,,1.1
411973,05.05.2018,,,4167501,310,PSIM,,,1.1
411973,06.05.2018,,,4167501,310,PSIM,,,1.1
411973,07.05.2018,,,4167501,310,PSIM,,,1.1
411973,08.05.2018,,,4167501,310,PSIM,,,1.1
411973,09.05.2018,,,4167501,310,PSIM,,,1.1
411973,10.05.2018,,,4167501,310,PSIM,,,1.1
411973,11.05.2018,,,4167501,310,PSIM,,,1.1
411973,01.05.2018,,,4166010,250,PSIM,,,0.46875
411973,02.05.2018,,,4166010,250,PSIM,,,0.4
411973,03.05.2018,,,4166010,250,PSIM,,,0.4
411973,04.05.2018,,,4166010,250,PSIM,,,0.4
411973,05.05.2018,,,4166010,250,PSIM,,,0.4
411973,06.05.2018,,,4166010,250,PSIM,,,0.4
411973,07.05.2018,,,4166010,250,PSIM,,,0.4
411973,08.05.2018,,,4166010,250,PSIM,,,0.4
411973,09.05.2018,,,4166010,250,PSIM,,,0.4
411973,10.05.2018,,,4166010,250,PSIM,,,0.4
411973,11.05.2018,,,4166010,250,PSIM,,,0.4
411973,01.05.2018,,,4167009,20,PSIM,,,0.46875
411973,02.05.2018,,,4167009,20,PSIM,,,0.4
411973,03.05.2018,,,4167009,20,PSIM,,,0.4
411973,04.05.2018,,,4167009,20,PSIM,,,0.4
411973,05.05.2018,,,4167009,20,PSIM,,,0.4
411973,06.05.2018,,,4167009,20,PSIM,,,0.4
411973,07.05.2018,,,4167009,20,PSIM,,,0.4
411973,08.05.2018,,,4167009,20,PSIM,,,0.4
411973,09.05.2018,,,4167009,20,PSIM,,,0.4
411973,10.05.2018,,,4167009,20,PSIM,,,0.4
411973,11.05.2018,,,4167009,20,PSIM,,,0.4
411973,01.05.2018,,,4165958,290,PSIM,,,0.875
411973,02.05.2018,,,4165958,290,PSIM,,,1.7
411973,03.05.2018,,,4165958,290,PSIM,,,1.7
411973,04.05.2018,,,4165958,290,PSIM,,,1.7
411973,05.05.2018,,,4165958,290,PSIM,,,1.7
411973,06.05.2018,,,4165958,290,PSIM,,,1.7
411973,07.05.2018,,,4165958,290,PSIM,,,1.7
411973,08.05.2018,,,4165958,290,PSIM,,,1.7
411973,09.05.2018,,,4165958,290,PSIM,,,1.7
411973,10.05.2018,,,4165958,290,PSIM,,,1.7
411973,11.05.2018,,,4165958,290,PSIM,,,1.7
411973,01.05.2018,,,4166013,310,PSIM,,,0.640625
411973,02.05.2018,,,4166013,310,PSIM,,,1.5
411973,03.05.2018,,,4166013,310,PSIM,,,1.5
411973,04.05.2018,,,4166013,310,PSIM,,,1.5
411973,05.05.2018,,,4166013,310,PSIM,,,1.5
411973,06.05.2018,,,4166013,310,PSIM,,,1.5
411973,07.05.2018,,,4166013,310,PSIM,,,1.5
411973,08.05.2018,,,4166013,310,PSIM,,,1.5
411973,09.05.2018,,,4166013,310,PSIM,,,1.5
411973,10.05.2018,,,4166013,310,PSIM,,,1.5
411973,11.05.2018,,,4166013,310,PSIM,,,1.5
411973,01.05.2018,,,4169717,20,PSIM,,,0.171875
411973,02.05.2018,,,4169717,20,PSIM,,,1.1
411973,03.05.2018,,,4169717,20,PSIM,,,1.1
411973,04.05.2018,,,4169717,20,PSIM,,,1.1
411973,05.05.2018,,,4169717,20,PSIM,,,1.1
411973,06.05.2018,,,4169717,20,PSIM,,,1.1
411973,07.05.2018,,,4169717,20,PSIM,,,1.1
411973,08.05.2018,,,4169717,20,PSIM,,,1.1
411973,09.05.2018,,,4169717,20,PSIM,,,1.1
411973,10.05.2018,,,4169717,20,PSIM,,,1.1
411973,11.05.2018,,,4169717,20,PSIM,,,1.1
411973,01.05.2018,,,4166007,20,PSIM,,,0.703125
411973,02.05.2018,,,4166007,20,PSIM,,,0.6
